Bandwidth,ZeroCrossingRate,SilenceRatio,RMS,Energy,EnergyDistribution,SpectralCentroid,SpectralBandwidth,SpectralContrast,SpectralFlatness,isMusic
10442.4,0.193008314,0.00065155,0.003960896,3.59E-05,0.883480236,3137.022764,2496.250523,23.82168642,0.029618869,1
10595.2,0.234142857,0.003921391,0.012378004,0.000235039,0.823662839,3381.357782,2403.661758,24.12119453,0.026763408,1
10669.71667,0.253842026,0.004603175,0.015284565,0.000376489,0.775359447,3403.704549,2409.401587,24.7230912,0.023067698,1
10582.75,0.188239607,0.001510204,0.008081536,0.000140435,0.827059646,3025.372681,2445.550977,24.08459301,0.025313675,1
10633.9,0.254938776,0.001343159,0.014519994,0.000324131,0.822000101,3518.146727,2382.643123,25.29595761,0.018418038,1
10638.33334,0.241512472,0.002831444,0.013586627,0.00027206,0.825395649,3422.026255,2411.034369,25.00495948,0.022691818,1
10656.76667,0.239139834,0.007998488,0.014679977,0.000307261,0.818255202,3394.42073,2451.24328,24.39607889,0.026146835,1
10644.41667,0.219108088,0.001466364,0.01023825,0.000189946,0.801617448,3273.780464,2452.776241,24.27121217,0.026942628,1
10686.51667,0.260534392,0.006867725,0.017229335,0.000492268,0.754990882,3625.207969,2450.803151,24.69471338,0.023612805,1
10688.41644,0.270976878,0.002074451,0.01702792,0.000512109,0.696767529,3729.317987,2520.9092,23.25270628,0.04771029,1
10518.93333,0.20021542,0.00317158,0.007845765,0.000109179,0.832320449,3145.984105,2417.386785,23.99837897,0.031945363,1
10583.85,0.21081028,0.003176115,0.010328896,0.000172682,0.820080122,3177.300181,2421.477926,24.01470729,0.024091892,1
10609.26667,0.217157974,0.002890401,0.011245397,0.000197822,0.841016088,3211.424167,2400.982332,24.56388576,0.020499015,1
10618.71666,0.220537415,0.004296296,0.010692118,0.000183676,0.799881832,3262.603804,2426.60199,24.22211175,0.024387715,1
10602.53334,0.253,0.003018896,0.00921623,0.000123126,0.817464398,3558.991226,2414.551777,24.87395623,0.0217512,1
10432.73334,0.230415722,0.002191988,0.006905017,5.95E-05,0.862725868,3297.65705,2377.824194,24.31554826,0.017462976,1
10629.06667,0.228051398,0.002746788,0.011625169,0.000215296,0.791929168,3327.005897,2440.553917,24.37509871,0.027674636,1
10579.46667,0.208631897,0.003853364,0.009605095,0.000150401,0.848976542,3175.102277,2406.294635,24.38684117,0.022387207,1
10598.08334,0.214148148,0.002552532,0.010442019,0.000187794,0.848408584,3218.985401,2422.620877,24.10519296,0.024061732,1
10192.1,0.202842026,0.007992441,0.003722614,1.93E-05,0.926988149,3144.295264,2410.195326,24.39197743,0.027664557,1
10187.5,0.168463341,0.003767196,0.005526671,4.22E-05,0.961503205,2744.170752,2336.848343,24.56579432,0.022163905,1
10449.83333,0.201439909,0.006139078,0.007189271,7.60E-05,0.91979625,3076.220774,2379.034295,25.11518111,0.022741335,1
10612.65,0.229706727,0.00082842,0.008753257,0.000132411,0.819935645,3315.413886,2412.90405,25.26341581,0.023548955,1
10659.43334,0.271402872,0.006515495,0.013778563,0.000297633,0.778150428,3646.025059,2422.620772,25.32589376,0.020349221,1
10540.65,0.232582011,0.00275737,0.008989342,0.000131728,0.838440143,3360.451231,2475.684781,25.28679806,0.026436886,1
10543,0.244708239,0.00806576,0.00662302,5.52E-05,0.827526869,3397.866869,2427.655431,26.40399581,0.011008069,1
10610.45,0.232712018,0.005708239,0.007962898,9.45E-05,0.787348924,3419.470247,2441.060206,25.87494595,0.014333645,1
10567.3,0.244341648,0.007991686,0.006786708,6.23E-05,0.805105584,3549.468982,2462.00053,25.9270806,0.018148018,1
10639.53332,0.272029478,0.001510204,0.012862521,0.000260592,0.775697527,3701.396595,2416.550388,25.4853744,0.017549062,1
10674.64999,0.276481481,0.004076342,0.015699062,0.000341252,0.781593438,3565.376412,2436.216278,26.08988667,0.015252081,1
10481.23332,0.233419501,0.002433862,0.004454862,3.95E-05,0.749384063,3476.737739,2516.719752,24.72542054,0.03240813,1
10489.19999,0.215274376,0.00853288,0.007423277,7.11E-05,0.897942168,3226.580012,2372.715107,25.71939553,0.01393902,1
10141.63332,0.211063492,0.006368103,0.00421003,2.51E-05,0.877447031,3180.651066,2424.006375,25.2059978,0.019191338,1
10664.01666,0.294497354,0.00361678,0.016001197,0.000299304,0.753813324,3788.551732,2514.851086,26.04355594,0.021081494,1
10553.16666,0.23395994,0.0017226,0.008250911,0.000114813,0.804189225,3368.716086,2475.683625,25.9767453,0.015634475,1
9786.383325,0.230730159,0.005006047,0.003639722,1.61E-05,0.877546659,3146.887361,2447.565736,25.68105255,0.015678002,1
10015.2,0.113907029,0.006746032,0.007545911,0.000113209,0.988842587,1972.542787,1871.690104,23.27216612,0.088195205,1
10409.06667,0.114569161,0.000776266,0.013315378,0.000268296,0.983964844,1963.159279,1823.161509,23.69147926,0.004875027,1
10371.56667,0.133004535,0.00279743,0.013618664,0.000254184,0.980615686,2128.700999,1858.336531,23.51052943,0.006278044,1
10500.33333,0.121422525,0.002111867,0.013429512,0.000295774,0.976562805,2039.18654,1858.743638,23.24301251,0.006406036,1
10371.58334,0.130343159,0.006895692,0.014267261,0.000275947,0.982723029,2063.225835,1806.876384,23.40964856,0.005484265,1
10401.06667,0.124799698,0.000931973,0.011548544,0.000216846,0.980194832,2057.734059,1877.422673,23.2034037,0.005939209,1
10348.38334,0.124006803,0.000399093,0.011921451,0.000242196,0.976446786,2034.029164,1851.719563,22.91677337,0.006715407,1
10371.95,0.136531368,0.004994709,0.014409537,0.00025014,0.98451934,2139.886925,1879.74434,23.36336327,0.006306701,1
10358.93334,0.124469388,0.00262963,0.012757033,0.000226346,0.982231897,2025.33272,1823.523647,23.20084502,0.004681865,1
10510.99999,0.135777778,0.001222222,0.012829689,0.000250274,0.977172472,2214.858085,1988.442477,23.18580163,0.008011585,1
7875.65,0.101383976,0.006800454,0.004854565,3.16E-05,0.992471312,1846.222545,1953.066911,24.28947394,0.043258775,1
10041.43333,0.120891156,0.003207105,0.00598249,4.91E-05,0.976713461,2098.464597,2018.84061,23.71332951,0.005588109,1
10176.58333,0.117640212,0.003430839,0.006970275,9.06E-05,0.988240777,2191.053927,2118.932015,23.92642214,0.00634865,1
9536.666664,0.109526077,0.003478458,0.007203343,7.43E-05,0.991024707,2000.46308,1934.648645,23.92310355,0.004021429,1
10242.18334,0.116965986,0.003665155,0.007295349,9.18E-05,0.984267547,2173.874054,2091.413322,23.60740326,0.007208374,1
10211.1,0.125942555,0.003792895,0.007059685,7.98E-05,0.974435862,2197.003483,2134.964112,23.94292645,0.008486903,1
10468.06667,0.135848828,0.002997732,0.006727403,9.16E-05,0.950981486,2497.103871,2352.340099,24.05064899,0.011740186,1
9420.66667,0.116104308,0.00265155,0.006040501,4.90E-05,0.985746624,1914.013228,1944.198834,24.10022966,0.002689783,1
10277.11667,0.117991686,0.007335601,0.008268399,0.00010808,0.983108756,1999.721861,1962.127357,23.72779284,0.004593087,1
9390.599992,0.107944822,0.007357521,0.005649687,4.99E-05,0.991852777,1950.453268,2003.932585,23.36276697,0.005123287,1
7613.320594,0.21015996,0.000640626,0.023854299,0.00093608,0.694084481,2931.868147,1676.674544,24.54671143,0.048717506,0
7640.489429,0.215013757,0.00067311,0.023311725,0.00093949,0.556263919,3010.346604,1647.483491,24.61867959,0.044662964,0
7625.164274,0.197706288,0.001000222,0.020739641,0.000748282,0.549983392,2876.311392,1657.255738,24.50019639,0.055646725,0
7614.962669,0.201539272,0.000423959,0.02013726,0.000706422,0.582065683,2913.837206,1699.201729,24.39805268,0.04070498,0
7598.561803,0.19998474,0.00111354,0.020189883,0.000634484,0.66953711,2892.606564,1672.004052,24.75717294,0.043149635,0
7601.36031,0.204918615,0.001175488,0.020291844,0.000694544,0.589042252,2923.323149,1644.351168,24.5257414,0.05628441,0
7636.158407,0.21381485,0.00040719,0.020417208,0.000728989,0.589141365,2971.141069,1674.783919,24.41068497,0.043553486,0
7636.063084,0.205484357,0.001485369,0.024338642,0.000991535,0.596928205,2937.072919,1676.685733,24.78679088,0.041588712,0
7631.294336,0.202563862,0.000582456,0.0200347,0.000715538,0.623090409,2840.215436,1628.697553,24.0585579,0.075441316,0
7602.692932,0.202716464,0.001607608,0.021546638,0.000737909,0.692288721,2887.212197,1675.764523,24.90636279,0.04122426,0
7625.497429,0.206560974,0.001118829,0.020463467,0.000722238,0.581001088,2909.641541,1633.011292,24.2274458,0.064914525,0
7649.100602,0.21341011,0.000623068,0.022106132,0.000830998,0.563947305,3007.030368,1698.356323,24.76843567,0.026539303,0
7618.267954,0.210717486,0.001766253,0.021447593,0.000752377,0.658924859,2964.100716,1688.188064,24.77977577,0.03131014,0
7627.546336,0.214191067,0.001050838,0.021554738,0.000813979,0.598411967,2961.754598,1658.097876,24.85578604,0.044262413,0
7741.768716,0.206270879,0.000877083,0.02337028,0.000861979,0.643116772,2919.248232,1627.606167,24.63461435,0.0550311,0
7631.772888,0.179318547,0.001196169,0.020078318,0.000724737,0.695983374,2599.15997,1530.018394,23.82664658,0.12519735,0
7646.269678,0.21900558,0.000969248,0.025705324,0.001142675,0.53107152,3032.208205,1694.941811,25.15550865,0.018784437,0
7627.596309,0.210578482,0.001310714,0.023003217,0.000893443,0.558488887,2896.568382,1585.156301,24.15200803,0.07938794,0
7619.783812,0.2036147,0.000302937,0.022394063,0.000801198,0.78377869,2886.173846,1669.490072,24.90846262,0.0379437,0
7616.598619,0.186299478,0.001081851,0.018692985,0.000745148,0.596453646,2608.36283,1430.717645,23.30820642,0.17789909,0
7747.798831,0.206426503,0.000537884,0.024365462,0.000925915,0.679610096,2922.55491,1679.381851,25.14434744,0.026969848,0
7747.449018,0.203493072,0.000843843,0.02334996,0.000958848,0.62466169,2839.338819,1583.10773,24.42825973,0.08755756,0
7648.401873,0.198212443,0.000699551,0.021844273,0.000853632,0.633409813,2806.135877,1582.521559,24.2528984,0.08718205,0
7649.651483,0.203372136,0.00060187,0.022091277,0.000872559,0.607490459,2877.669501,1628.083515,24.13428849,0.07095608,0
7634.625891,0.200072373,0.000395103,0.020727204,0.000873303,0.593758462,2733.126642,1499.722742,23.46913841,0.1445861,0
7637.740896,0.204641363,0.000932231,0.021798022,0.000900083,0.631517977,2834.230534,1558.154231,24.16467286,0.09522644,0
7659.945713,0.215864399,0.001210239,0.024251105,0.00104411,0.604016996,2933.852006,1575.511038,24.61274153,0.07624368,0
7631.205314,0.203451628,0.000646537,0.022012757,0.000838736,0.734956946,2832.502404,1592.1121,24.51819043,0.07975202,0
7621.616167,0.183417617,0.000779629,0.020502537,0.000874535,0.569760288,2537.214164,1392.927129,22.86414136,0.19464278,0
7638.640416,0.203613189,0.00120495,0.023522906,0.001006522,0.658596402,2784.856467,1534.298139,23.97012216,0.1069464,0
7630.777945,0.217091257,0.001648402,0.02095393,0.000825816,0.643494121,2901.580653,1577.165644,23.91089655,0.08964625,0
7632.657637,0.212727234,0.001404363,0.023386916,0.000927458,0.645514798,2837.020568,1553.26126,23.97124882,0.09505764,0
7747.715543,0.223356244,0.001266142,0.025249522,0.001163592,0.601509733,2968.363207,1526.309942,23.76989786,0.0976009,0
7654.565251,0.218702642,0.001231391,0.02669273,0.001221511,0.633607194,2924.670685,1548.896088,24.42424899,0.07927317,0
7636.774745,0.219966518,0.00205106,0.025327584,0.000984688,0.723630047,2976.717776,1605.982617,24.94774826,0.042775128,0
7635.028095,0.223177054,0.000937251,0.022320345,0.000842767,0.684732989,3012.479733,1647.745557,24.53435,0.037214573,0
7642.554993,0.216951498,0.001040261,0.022541858,0.000904015,0.631739705,2958.00967,1590.458741,24.24425318,0.06481056,0
7641.338976,0.221212263,0.000401902,0.019864451,0.000716645,0.718813634,2941.588053,1572.824082,24.06614431,0.07045981,0
7644.470638,0.218596879,0.000819668,0.021781838,0.000959887,0.609219834,2871.674394,1459.516172,23.55923003,0.12997723,0
7626.564558,0.202985273,0.000902426,0.021765763,0.000932479,0.596721421,2737.733277,1514.584144,23.89557207,0.12303325,0
7644.437322,0.202254126,0.001018353,0.020832462,0.000851221,0.575605934,2729.358236,1480.787379,23.67167919,0.14389546,0
7630.21158,0.214200132,0.002307914,0.022511862,0.000869123,0.696569428,2899.474718,1567.999242,24.16432831,0.07797312,0
7635.342176,0.224289986,0.00128805,0.026495159,0.001305856,0.583257188,2947.318556,1542.120583,24.25269528,0.092605874,0
7629.652831,0.215149097,0.000818391,0.02476311,0.001120507,0.614230357,2880.404514,1550.124581,24.39790112,0.08972599,0
7633.95958,0.201830316,0.000920144,0.01970534,0.000695983,0.742487545,2789.598939,1549.615682,24.10755055,0.10127214,0
7614.103509,0.204939768,0.001351509,0.019128913,0.000674777,0.754385787,2792.596212,1536.805813,24.25697663,0.10824921,0
7614.886425,0.195675626,0.000795494,0.020438395,0.000820718,0.662400935,2640.109046,1428.032891,23.39896708,0.16380812,0
7625.663117,0.213429037,0.00045727,0.017920539,0.000657115,0.632717453,2834.729455,1533.7311,23.09125355,0.12322688,0
7614.936398,0.195167205,0.000397369,0.018947499,0.000713213,0.66235715,2615.108836,1407.926455,23.48891913,0.18103966,0
7638.223971,0.203039043,0.000376972,0.02064421,0.000950781,0.532083473,2730.519472,1440.092552,23.55897122,0.1604374,0
7627.829518,0.21262652,0.001568324,0.021443576,0.000938657,0.562982402,2829.854013,1473.153338,23.59040621,0.13436042,0
7629.15203,0.205040715,0.000727543,0.02450002,0.001055899,0.628943745,2787.149792,1493.051759,24.00299441,0.116870746,0
7652.782869,0.218616521,0.001094654,0.021964945,0.001086742,0.539915524,2884.971382,1522.351221,23.69886177,0.107428886,0
7630.178265,0.210381308,0.000625517,0.02404894,0.001102942,0.639895076,2816.304545,1491.905607,23.85824092,0.12330728,0
7639.090176,0.222013801,0.002638803,0.026034141,0.00115413,0.579119359,2959.177201,1582.886742,24.25531365,0.06675954,0
7621.907109,0.210948123,0.001735202,0.023969755,0.000988085,0.650900713,2887.122943,1563.635431,24.20126332,0.082349546,0
7623.331918,0.211097479,0.001250278,0.026256189,0.001221147,0.630706869,2896.339762,1549.117397,24.5113012,0.083473034,0
7619.667207,0.195087127,0.001112029,0.021030728,0.000861192,0.66353195,2639.706258,1460.991807,23.28630977,0.14768316,0
7639.639882,0.220340468,0.001152069,0.023735922,0.000986097,0.626983243,2949.600723,1575.096499,24.53178909,0.0672071,0
7640.420052,0.213656158,0.000705588,0.023733063,0.000996936,0.644170866,2870.710253,1557.34816,24.27932998,0.08719593,0
7628.029411,0.202986917,0.001162645,0.021193616,0.001000237,0.596005331,2718.742422,1456.375283,23.30708756,0.15018874,0
7632.543669,0.218594612,0.001297116,0.024549238,0.000976619,0.724594635,2931.721726,1584.845463,24.30799508,0.0628204,0
7615.286212,0.190401041,0.000634582,0.018712794,0.00085109,0.636119392,2616.632626,1421.924422,23.32353062,0.18455318,0
7654.225466,0.228637791,0.001315028,0.026922602,0.001567708,0.460575716,2951.089625,1475.280489,23.83867657,0.1213538,0
7643.537802,0.214544619,0.001566813,0.02322001,0.001016156,0.634045592,2860.704571,1517.570108,24.2896662,0.09909937,0
7632.726905,0.235208574,0.000582456,0.022699835,0.000873986,0.668025434,3108.548127,1642.743882,24.72385841,0.029386835,0
7648.751687,0.237857198,0.001166422,0.029830186,0.001515922,0.511554794,3143.647193,1570.263535,24.44389187,0.052262563,0
7636.04639,0.224032542,0.002432462,0.025637925,0.00111474,0.602665748,3019.455735,1585.690808,24.34916215,0.0598436,0
7672.405731,0.20514374,0.001578145,0.02467555,0.001284437,0.549804409,2737.36253,1425.45232,23.73509618,0.15087801,0
7622.848843,0.200700911,0.001278229,0.020413617,0.001200682,0.453314634,2576.166067,1277.794091,23.33093294,0.2444179,0
7631.144416,0.232708774,0.000850642,0.02264937,0.001006644,0.565201384,3029.021183,1585.508127,24.60582169,0.058933716,0
7624.09394,0.173593593,0.000825205,0.019612974,0.000930442,0.594415019,2354.27388,1240.768559,22.49156282,0.2662186,0
7652.866158,0.163992609,0.000890681,0.018966768,0.001012926,0.535653875,2153.80441,1127.437545,22.04522715,0.33554617,0
7634.359367,0.211470674,0.001041017,0.022674419,0.000882496,0.657011877,2883.044119,1586.588131,24.55505444,0.067637995,0
7636.474905,0.208641496,0.000991157,0.022458836,0.000868103,0.624886187,2899.579794,1608.171665,24.42608241,0.064236954,0
7641.672054,0.186723437,0.001243864,0.019223528,0.00106506,0.416823879,2436.839745,1241.363748,23.26224278,0.28035218,0
7622.26582,0.175683271,0.001087099,0.019448949,0.00074703,0.690671548,2461.933368,1388.886157,23.0882279,0.19593453,0
7622.449056,0.208240349,0.000522775,0.022964792,0.000917826,0.671802759,2841.977836,1569.795923,24.4276253,0.07958937,0
7616.768754,0.192053976,0.000978314,0.019514374,0.000828341,0.606940046,2632.416156,1409.716789,23.42084006,0.18173108,0
7620.688493,0.218068354,0.000804764,0.023941716,0.001014503,0.643960412,2934.910356,1620.808522,24.60552348,0.05347819,0
7667.908131,0.21798496,0.001388526,0.027100418,0.001298196,0.584806391,2974.062403,1611.928067,24.58767706,0.05548109,0
7606.807403,0.192242839,0.001144514,0.01903202,0.000727121,0.678318366,2602.28755,1405.764268,23.36820232,0.18011281,0
7643.088042,0.215658915,0.001629516,0.025811115,0.001168232,0.596290125,2942.777314,1603.146941,24.35021206,0.0659529,0
7652.773143,0.198181672,0.000794922,0.023291716,0.001122205,0.630188287,2661.030677,1405.896875,23.4753212,0.16810822,0
7637.041269,0.197090593,0.002169666,0.024442798,0.001435527,0.487498182,2616.517374,1379.489331,23.19017389,0.19091724,0
7647.952113,0.217166803,0.001700529,0.026304418,0.001243483,0.601199941,2868.056458,1504.946258,23.89103594,0.10315147,0
7662.094566,0.22823346,0.001800249,0.027564058,0.001332518,0.554298493,3002.092398,1573.870902,24.34912616,0.06983422,0
7631.155234,0.212369898,0.000758583,0.022302538,0.001048113,0.536004492,2793.633494,1428.945495,23.52361047,0.15333477,0
7639.573251,0.229000246,0.000686708,0.022267723,0.000974384,0.570427282,2997.371272,1573.248623,24.49355317,0.073448785,0
7660.628682,0.191757837,0.001252544,0.023091068,0.001295011,0.43373409,2514.96355,1277.213634,22.79638459,0.244022,0
7643.804327,0.220361621,0.001198907,0.024242198,0.001115468,0.582278364,2924.043176,1575.184024,24.07768594,0.086586215,0
7628.000188,0.210469655,0.001923712,0.024927545,0.001068072,0.624575814,2865.331024,1557.680606,24.48982305,0.08417907,0
7612.053764,0.190995961,0.001231156,0.026074149,0.001249495,0.726981098,2531.195559,1347.75512,24.24573631,0.17693433,0
7693.561108,0.257530751,0.002570813,0.019027503,0.000604286,0.876987039,3164.389276,1676.094647,24.82463085,0.01134089,0
7757.360396,0.233208885,0.002989334,0.021080589,0.00065425,0.916450114,2970.687021,1675.377049,24.86552567,0.011807264,0
7791.592128,0.230737037,2.27E-06,0.020345625,0.000627245,0.892455628,2949.534279,1662.195952,24.80900519,0.012038111,0
7713.620462,0.23617971,0.003100197,0.020736318,0.000634256,0.909179682,2980.03867,1640.52848,24.84983917,0.007659448,0
7718.397854,0.244144848,0.003429009,0.0202611,0.000606617,0.900782787,3039.485697,1649.936871,24.60178225,0.003752113,0
7722.945427,0.226916702,0.002706794,0.020521592,0.000612807,0.90527943,2908.36752,1690.218142,24.83214604,0.012183583,0
7720.613339,0.244338244,0.003898902,0.021540282,0.000684821,0.876977017,3057.327419,1649.616766,24.91812144,0.003727677,0
7723.452854,0.243954806,0.003214514,0.020991035,0.00063751,0.914958869,3018.6223,1664.169714,24.94651114,0.002152714,0
7737.221143,0.239019087,0.003026352,0.02165918,0.000692638,0.890155882,3033.544072,1678.456167,25.13484635,0.007125278,0
7710.468752,0.233054772,0.003333822,0.018330902,0.000537735,0.91328297,2997.680102,1678.677741,25.18279567,0.014727786,0
7717.881463,0.226591856,0.002048038,0.019843832,0.000609254,0.921648599,2898.189518,1684.684739,24.5325567,0.015109616,0
7733.30194,0.24258754,0.003738405,0.021830173,0.000723781,0.903141025,3025.410611,1677.342199,24.87795135,0.002437607,0
7724.761125,0.252890748,0.005105363,0.021804424,0.000711129,0.907878646,3108.737765,1663.213239,24.84435059,0.002095836,0
7726.310299,0.23962194,0.004165578,0.020521551,0.000662968,0.897127395,3034.879324,1704.87055,25.12561007,0.002045256,0
7714.38333,0.25109201,0.003050526,0.018848531,0.00058802,0.880823702,3060.393874,1673.836361,24.53786788,0.005860044,0
7717.893963,0.237085164,0.003245554,0.018152524,0.000523136,0.902731166,2965.201558,1667.683836,24.64271414,0.009645297,0
7732.22381,0.239946786,0.003154779,0.020204717,0.00065266,0.881510106,3018.596925,1676.537754,24.90432043,0.007224337,0
7706.104414,0.232757878,0.002713594,0.016903587,0.000472284,0.918912588,2976.505093,1701.457733,24.83289776,0.009959077,0
7720.063632,0.232970161,0.001308448,0.01850897,0.000531788,0.895736062,3005.291827,1680.466402,24.9181126,0.00509537,0
7709.480507,0.22603726,0.002568734,0.01711943,0.000465384,0.904850796,2951.011927,1721.412429,25.11443853,0.005169215,0
7713.050708,0.230335135,0.002391014,0.018988887,0.000570293,0.90972949,2965.977311,1695.109842,24.94958628,0.001738978,0
7730.491401,0.234572481,0.002425765,0.02191618,0.000755637,0.919385769,2994.327368,1691.638039,25.00343491,0.006138321,0
7712.800841,0.228814404,0.003349686,0.019252628,0.000575115,0.900998602,2938.512593,1736.307639,25.02551604,0.002153357,0
7721.833598,0.23518795,0.002568734,0.019064978,0.0005732,0.922503253,2995.250405,1684.324133,24.83339108,0.005780646,0
7721.213019,0.232813782,0.001059148,0.020668827,0.00064625,0.911078084,2960.823414,1695.881775,24.91529577,0.006430182,0
7728.858938,0.232121785,0.001378705,0.019709297,0.00059127,0.919627551,3005.582739,1693.161717,24.93035885,0.007491166,0
7792.25844,0.239849332,6.80E-06,0.019715609,0.000587136,0.910766653,3023.95347,1684.085645,24.90864724,0.004698488,0
7715.306492,0.236482537,0.005490263,0.019928493,0.00059865,0.912938471,2998.521077,1690.810499,24.94113198,0.004819148,0
7753.495791,0.244191686,0.001878816,0.02137479,0.000696734,0.904500179,3050.562778,1668.585472,25.10876688,0.005987254,0
7738.370529,0.240122807,0.003971426,0.02074627,0.000656972,0.885894697,3030.013064,1676.947212,24.75106742,0.005866552,0
7720.513392,0.237617719,0.001111274,0.02057141,0.000642915,0.90985701,2977.871453,1663.926907,24.80713591,0.001655087,0
7718.962339,0.225411921,0.003203915,0.019293431,0.000582409,0.913537412,2901.87796,1684.050228,24.7298244,0.006805135,0
7742.951418,0.23734651,0.002501311,0.019623697,0.000620307,0.912305697,2996.187489,1656.966596,24.73067239,0.006635906,0
7745.366796,0.213171203,2.19E-05,0.017607091,0.000476618,0.911303223,2855.555875,1746.353343,24.91359615,0.006438135,0
7739.003525,0.228398904,0.001158868,0.018669572,0.000517314,0.874866819,2954.633158,1700.48193,25.16821479,0.003289575,0
7732.500659,0.220311549,0.00227272,0.016721826,0.000442638,0.889715877,2858.825047,1676.572957,24.63923949,0.007925446,0
7708.269925,0.228353577,0.001456517,0.017652849,0.000488067,0.904260242,2897.64723,1670.830123,24.68093976,0.006267047,0
7718.214619,0.242695886,0.002653913,0.020470783,0.000633824,0.90126277,3020.015251,1658.348068,24.71594807,0.00840818,0
7721.812699,0.236491336,0.004638492,0.01989335,0.000614442,0.888985441,2988.753613,1647.671783,24.77433343,0.007363406,0
7706.943115,0.229927836,0.003173632,0.01761968,0.000498763,0.908093134,2922.261717,1641.041743,24.64113278,0.01991984,0
7722.395721,0.239504845,0.002360796,0.018163092,0.00053683,0.890351191,2989.667275,1645.821116,24.5167172,0.014956228,0
7721.196361,0.220997714,0.000875572,0.018260596,0.000561194,0.884390657,2891.309145,1703.323039,24.84899217,0.016991232,0
7744.200752,0.21858177,0.00122988,0.019641224,0.00059398,0.88110648,2874.33829,1693.26647,24.64303141,0.01908402,0
7712.218219,0.223383734,0.00229089,0.016191542,0.000437362,0.904893949,2897.935613,1738.754104,24.72657671,0.010766408,0
7701.756735,0.219405215,0.003600497,0.016809985,0.00044567,0.910045738,2894.612927,1714.081747,24.7769386,0.008392013,0
7713.18397,0.223415169,0.004244145,0.017908895,0.000495619,0.871673039,2924.907355,1702.224956,24.65052045,0.015616132,0
7728.292574,0.211610433,0.002573834,0.015148983,0.00037666,0.893010213,2806.227542,1718.127471,24.30245391,0.02270774,0
7726.958461,0.218904915,2.27E-06,0.014800987,0.000347697,0.878893673,2850.983303,1738.853211,24.50375332,0.011153696,0
7705.571366,0.219057706,0.002297338,0.01487303,0.000364289,0.854207144,2859.775052,1699.141901,24.24406929,0.03223955,0
7695.809908,0.213892662,0.001251033,0.01497776,0.00036516,0.866017115,2832.435069,1757.285408,24.61444555,0.005477401,0
7712.550974,0.230278476,0.002335111,0.014644126,0.000372948,0.861481403,2961.344774,1696.349626,24.23881759,0.009145044,0
7711.266697,0.221519074,0.002779956,0.015530005,0.000390847,0.886860558,2862.253266,1705.873593,24.19046151,0.00801486,0
7743.601072,0.238073258,0.001729991,0.018064102,0.000512574,0.838258007,2991.635124,1652.693619,24.21760179,0.007908121,0
7712.151188,0.236526842,0.003342132,0.018065222,0.00057046,0.901462435,2960.119572,1671.941785,24.54190871,0.006884757,0
7719.93037,0.235258434,0.003030885,0.018425688,0.000590445,0.859449086,2984.312998,1655.694035,24.04902648,0.03172693,0
7720.514822,0.222249645,0.00214099,0.018725991,0.00052431,0.83933831,2918.102926,1677.210644,24.40527428,0.02627888,0
7704.005534,0.219203509,0.002442385,0.016174993,0.000425162,0.889937771,2878.938886,1727.691849,24.3309848,0.003896715,0
7699.324699,0.233649315,0.001464827,0.015912885,0.000426924,0.894956049,2976.109354,1712.089322,24.0366016,0.003946642,0
7721.812699,0.228965495,0.004280407,0.018393133,0.000549286,0.905514128,2956.510924,1683.11667,24.70178826,0.001782458,0
7721.933758,0.23270325,0.003967797,0.01779596,0.000508278,0.901093213,2995.068015,1682.270991,24.78089105,0.005527782,0
7719.064165,0.239584923,0.001844821,0.016674746,0.000462922,0.890188786,3034.992553,1688.320837,24.41516761,0.003036878,0
7723.928236,0.244936564,0.003614096,0.021500625,0.000743722,0.907335014,3067.699533,1621.804375,24.57070746,0.012218448,0
7711.001801,0.229757212,0.002415944,0.01932855,0.000616515,0.908358437,2927.146296,1649.353714,24.76963475,0.017586185,0
7723.219147,0.223568459,0.002596746,0.018959643,0.000583344,0.926631533,2902.174419,1638.61701,24.57906855,0.017885966,0
7732.190494,0.234746991,0.002511132,0.01775231,0.000542353,0.909533945,2993.893973,1636.950477,24.23756243,0.009769755,0
7745.283507,0.241120762,0.002585922,0.018527152,0.000546564,0.886494898,2988.534278,1635.874697,24.28899339,0.007115625,0
7722.912112,0.240898659,0.003360263,0.019796975,0.0005844,0.877685701,2983.260196,1650.0715,24.56473926,0.00622206,0
7729.061825,0.242145412,0.002679266,0.018363383,0.000550566,0.875208823,2993.964717,1649.91115,24.3172009,0.013854968,0
7725.960485,0.244236258,0.002579878,0.018846765,0.000598279,0.865655482,3001.65492,1640.467618,23.99432502,0.00816524,0
7707.053908,0.238489514,0.003285473,0.017798537,0.000518452,0.868425661,2952.586523,1667.433485,24.11184571,0.007453403,0
7720.763259,0.24593452,0.002548149,0.01868138,0.000548132,0.879382292,3048.396593,1652.485633,24.65071122,0.010435248,0
7706.742795,0.227445408,0.000912268,0.016227873,0.000463108,0.928382012,2886.560226,1717.027416,24.81079951,0.002425636,0
7731.257658,0.235178355,0.003221259,0.017695475,0.000485869,0.918149393,2922.613876,1633.90719,24.23939033,0.018331569,0
7720.413445,0.239918834,0.000601342,0.018006442,0.000518557,0.87045216,2964.714692,1632.615789,24.18835425,0.01828734,0
7721.945961,0.248149514,0.00145425,0.018525328,0.000583201,0.859700726,3037.496257,1668.160436,23.78571958,0.002976464,0
